Subject 52 in condition 0
Training Condition: 3
Task: 0
Rule: [[[220, 300], [[2000, 0], [0, 9000]]], [[380, 300], [[2000, 0], [0, 9000]]]]
Noise: 0
CATA=0
CATB=1
Sample keys: 122 120
Resp keys: 309 307
Dim direction: 0 0
Dim minimum: 43 30
Test order: [5, 2, 0, 6, 4, 3, 7, 1]
52 0 3 0 0 1 142 341 0 6664 
52 0 3 0 0 1 439 599 1 1792 
52 0 3 0 0 1 34 526 0 2682 
52 0 3 0 0 1 65 126 0 1601 
52 0 3 0 0 1 445 257 1 3017 
52 0 3 0 0 1 524 0 1 810 
52 0 3 0 0 1 497 403 1 801 
52 0 3 0 0 1 191 599 0 1252 
52 0 3 0 0 1 580 599 1 906 
52 0 3 0 0 1 0 180 0 946 
52 0 3 0 0 1 599 0 1 1162 
52 0 3 0 0 1 0 0 0 2306 
52 0 3 0 0 1 174 420 0 665 
52 0 3 0 0 1 287 396 0 1906 
52 0 3 0 0 1 342 390 1 3066 
52 0 3 0 0 1 517 45 1 1122 
52 0 3 0 0 2 449 516 1 3907 4 
52 0 3 0 0 2 116 216 0 2765 2 
52 0 3 0 0 2 183 549 0 6511 4 
52 0 3 0 0 2 183 516 0 2538 4 
52 0 3 0 0 2 549 116 1 2238 4 
52 0 3 0 0 2 249 249 0 3733 2 
52 0 3 0 0 2 416 316 1 3829 2 
52 0 3 0 0 2 216 183 0 4037 3 
52 0 3 0 0 2 216 316 0 1606 3 
52 0 3 0 0 2 549 283 1 2305 4 
52 0 3 0 0 2 83 116 0 4261 4 
52 0 3 0 0 2 449 183 1 3132 4 
52 0 3 0 0 2 449 383 1 1740 4 
52 0 3 0 0 2 116 283 0 6070 3 
52 0 3 0 0 2 416 50 1 3683 3 
52 0 3 0 0 2 183 183 0 1889 2 
52 0 3 0 0 2 482 83 1 1142 3 
52 0 3 0 0 2 116 249 0 1509 2 
52 0 3 0 0 2 183 416 0 1930 2 
52 0 3 0 0 2 249 83 0 1964 2 
52 0 3 0 0 2 316 416 0 1806 2 
52 0 3 0 0 2 482 482 1 2233 4 
52 0 3 0 0 2 316 383 1 6162 2 
52 0 3 0 0 2 383 383 1 2241 2 
52 0 3 0 0 2 349 349 0 2767 3 
52 0 3 0 0 2 416 83 1 4324 4 
52 0 3 0 0 2 449 149 1 1620 3 
52 0 3 0 0 2 50 549 0 2042 4 
52 0 3 0 0 2 183 316 0 1971 3 
52 0 3 0 0 2 283 449 1 7029 3 
52 0 3 0 0 2 116 516 0 5321 4 
52 0 3 0 0 2 316 50 1 1553 3 
52 0 3 0 0 1 105 428 0 4589 
52 0 3 0 0 1 433 427 1 2578 
52 0 3 0 0 1 123 60 0 2467 
52 0 3 0 0 1 0 0 0 1715 
52 0 3 0 0 1 103 0 0 1515 
52 0 3 0 0 1 599 143 1 1618 
52 0 3 0 0 1 438 253 1 1546 
52 0 3 0 0 1 553 509 1 986 
52 0 3 0 0 1 124 59 0 1033 
52 0 3 0 0 1 0 72 0 2721 
52 0 3 0 0 1 0 100 0 1050 
52 0 3 0 0 1 0 599 0 1514 
52 0 3 0 0 1 251 3 0 1946 
52 0 3 0 0 1 165 258 0 1233 
52 0 3 0 0 1 475 104 1 6010 
52 0 3 0 0 1 564 293 1 1604 
52 0 3 0 0 2 549 316 1 3129 4 
52 0 3 0 0 2 249 183 0 2018 3 
52 0 3 0 0 2 349 516 0 1612 3 
52 0 3 0 0 2 149 116 0 1521 4 
52 0 3 0 0 2 449 449 1 2614 3 
52 0 3 0 0 2 83 83 0 2605 4 
52 0 3 0 0 2 316 283 0 4260 2 
52 0 3 0 0 2 116 316 0 1420 4 
52 0 3 0 0 2 383 83 1 1683 3 
52 0 3 0 0 2 516 383 1 1308 3 
52 0 3 0 0 2 183 383 0 9084 3 
52 0 3 0 0 2 216 449 0 826 3 
52 0 3 0 0 2 416 482 1 1822 3 
52 0 3 0 0 2 149 249 0 1232 3 
52 0 3 0 0 2 83 349 0 2069 4 
52 0 3 0 0 2 50 149 0 900 4 
52 0 3 0 0 2 416 249 1 1814 3 
52 0 3 0 0 2 482 50 1 2809 4 
52 0 3 0 0 2 549 383 1 905 4 
52 0 3 0 0 2 83 149 0 3389 4 
52 0 3 0 0 2 216 349 0 1586 3 
52 0 3 0 0 2 416 349 1 4535 4 
52 0 3 0 0 2 349 83 1 2329 3 
52 0 3 0 0 2 349 383 1 4701 3 
52 0 3 0 0 2 183 349 0 1093 4 
52 0 3 0 0 2 83 449 0 885 4 
52 0 3 0 0 2 482 149 1 1573 3 
52 0 3 0 0 2 449 83 1 1210 3 
52 0 3 0 0 2 283 216 0 3672 2 
52 0 3 0 0 2 283 383 0 3510 2 
52 0 3 0 0 2 149 83 0 1931 4 
52 0 3 0 0 2 449 116 1 2231 3 
52 0 3 0 0 1 491 235 1 3629 
52 0 3 0 0 1 0 493 0 3219 
52 0 3 0 0 1 54 216 0 2289 
52 0 3 0 0 1 94 94 0 1368 
52 0 3 0 0 1 255 499 0 1922 
52 0 3 0 0 1 0 520 0 2443 
52 0 3 0 0 1 468 35 1 755 
52 0 3 0 0 1 186 567 0 1362 
52 0 3 0 0 1 435 570 1 1723 
52 0 3 0 0 1 312 473 1 1818 
52 0 3 0 0 1 333 452 1 1083 
52 0 3 0 0 1 289 97 0 10841 
52 0 3 0 0 1 440 141 1 4610 
52 0 3 0 0 1 203 481 0 1066 
52 0 3 0 0 1 401 432 1 729 
52 0 3 0 0 1 425 33 1 674 
52 0 3 0 0 2 283 50 0 4461 2 
52 0 3 0 0 2 116 149 0 2106 4 
52 0 3 0 0 2 416 416 1 1692 3 
52 0 3 0 0 2 183 216 0 1471 3 
52 0 3 0 0 2 482 183 1 1196 4 
52 0 3 0 0 2 83 316 0 1223 4 
52 0 3 0 0 2 383 549 1 7999 2 
52 0 3 0 0 2 216 383 0 1753 4 
52 0 3 0 0 2 50 449 0 917 4 
52 0 3 0 0 2 549 216 1 1279 4 
52 0 3 0 0 2 349 416 1 2657 2 
52 0 3 0 0 2 83 549 0 4251 4 
52 0 3 0 0 2 116 83 0 659 4 
52 0 3 0 0 2 416 116 1 1517 3 
52 0 3 0 0 2 216 549 0 5042 3 
52 0 3 0 0 2 482 116 1 1556 4 
52 0 3 0 0 2 249 116 0 2922 3 
52 0 3 0 0 2 416 149 1 1514 3 
52 0 3 0 0 2 316 249 0 4923 2 
52 0 3 0 0 2 83 482 0 1473 4 
52 0 3 0 0 2 449 349 1 7792 4 
52 0 3 0 0 2 516 50 1 762 4 
52 0 3 0 0 2 283 183 0 1883 2 
52 0 3 0 0 2 482 316 1 1534 4 
52 0 3 0 0 2 83 416 0 1526 2 
52 0 3 0 0 2 83 516 0 1112 4 
52 0 3 0 0 2 516 283 1 1181 4 
52 0 3 0 0 2 316 549 0 2230 2 
52 0 3 0 0 2 482 449 1 1316 4 
52 0 3 0 0 2 316 516 0 2705 2 
52 0 3 0 0 2 183 283 0 1329 4 
52 0 3 0 0 2 249 283 0 1938 3 
52 0 3 0 0 1 50 0 0 9994 
52 0 3 0 0 1 0 240 0 1089 
52 0 3 0 0 1 574 206 1 1067 
52 0 3 0 0 1 599 0 1 619 
52 0 3 0 0 1 187 543 0 1890 
52 0 3 0 0 1 308 525 1 2138 
52 0 3 0 0 1 390 536 1 970 
52 0 3 0 0 1 320 454 1 1521 
52 0 3 0 0 1 350 343 1 1026 
52 0 3 0 0 1 251 88 0 945 
52 0 3 0 0 1 384 317 1 746 
52 0 3 0 0 1 599 294 1 770 
52 0 3 0 0 1 524 526 1 4426 
52 0 3 0 0 1 540 514 1 1043 
52 0 3 0 0 1 368 573 1 1058 
52 0 3 0 0 1 344 591 1 1090 
52 0 3 0 0 2 116 549 0 1831 4 
52 0 3 0 0 2 249 482 0 1817 2 
52 0 3 0 0 2 83 50 0 2306 4 
52 0 3 0 0 2 549 349 1 1069 4 
52 0 3 0 0 2 83 283 0 1187 4 
52 0 3 0 0 2 249 449 0 1800 2 
52 0 3 0 0 2 116 50 0 1227 4 
52 0 3 0 0 2 349 283 0 1691 3 
52 0 3 0 0 2 549 149 1 960 4 
52 0 3 0 0 2 149 216 0 1039 2 
52 0 3 0 0 2 50 116 0 953 4 
52 0 3 0 0 2 116 449 0 1154 4 
52 0 3 0 0 2 449 416 1 967 4 
52 0 3 0 0 2 50 183 0 713 4 
52 0 3 0 0 2 216 283 0 2805 2 
52 0 3 0 0 2 50 349 0 922 4 
52 0 3 0 0 2 549 482 1 746 4 
52 0 3 0 0 2 349 316 1 1616 2 
52 0 3 0 0 2 349 249 1 1876 3 
52 0 3 0 0 2 482 283 1 930 4 
52 0 3 0 0 2 482 549 1 646 4 
52 0 3 0 0 2 183 482 0 2730 4 
52 0 3 0 0 2 316 183 1 1756 2 
52 0 3 0 0 2 516 116 1 2339 4 
52 0 3 0 0 2 349 183 1 1212 2 
52 0 3 0 0 2 316 482 1 2146 3 
52 0 3 0 0 2 383 283 1 792 3 
52 0 3 0 0 2 283 549 1 1967 3 
52 0 3 0 0 2 349 549 0 1408 3 
52 0 3 0 0 2 482 416 1 890 4 
52 0 3 0 0 2 50 216 0 1796 4 
52 0 3 0 0 2 50 383 0 549 4 
52 0 3 0 0 1 264 359 0 2227 
52 0 3 0 0 1 336 272 1 2097 
52 0 3 0 0 1 266 18 0 1858 
52 0 3 0 0 1 348 191 1 3177 
52 0 3 0 0 1 252 365 0 3425 
52 0 3 0 0 1 229 507 0 2537 
52 0 3 0 0 1 242 374 0 4577 
52 0 3 0 0 1 350 371 1 1281 
52 0 3 0 0 1 261 512 0 2290 
52 0 3 0 0 1 276 516 0 1618 
52 0 3 0 0 1 289 252 0 2026 
52 0 3 0 0 1 382 439 1 1170 
52 0 3 0 0 1 377 556 1 650 
52 0 3 0 0 1 318 390 1 1531 
52 0 3 0 0 1 327 530 1 954 
52 0 3 0 0 1 249 492 0 2002 
52 0 3 0 0 2 116 349 0 3234 4 
52 0 3 0 0 2 449 482 1 626 4 
52 0 3 0 0 2 516 83 1 517 4 
52 0 3 0 0 2 216 249 0 763 4 
52 0 3 0 0 2 416 283 1 2334 3 
52 0 3 0 0 2 516 316 1 887 4 
52 0 3 0 0 2 283 316 0 1544 3 
52 0 3 0 0 2 116 183 0 692 3 
52 0 3 0 0 2 249 383 0 1276 3 
52 0 3 0 0 2 449 283 1 1605 3 
52 0 3 0 0 2 549 249 1 846 4 
52 0 3 0 0 2 216 116 0 5182 4 
52 0 3 0 0 2 183 149 0 813 4 
52 0 3 0 0 2 383 249 1 2592 3 
52 0 3 0 0 2 83 249 0 1210 4 
52 0 3 0 0 2 516 516 1 2277 4 
52 0 3 0 0 2 316 83 0 4444 3 
52 0 3 0 0 2 283 516 0 504 3 
52 0 3 0 0 2 549 549 1 940 4 
52 0 3 0 0 2 383 482 0 2148 2 
52 0 3 0 0 2 216 216 0 1246 4 
52 0 3 0 0 2 149 449 0 1399 4 
52 0 3 0 0 2 416 549 0 1378 2 
52 0 3 0 0 2 216 516 0 1117 3 
52 0 3 0 0 2 83 216 0 798 4 
52 0 3 0 0 2 83 383 0 709 4 
52 0 3 0 0 2 283 283 0 1302 2 
52 0 3 0 0 2 349 50 0 1534 2 
52 0 3 0 0 2 516 416 1 1289 4 
52 0 3 0 0 2 416 383 1 3256 3 
52 0 3 0 0 2 149 416 0 930 4 
52 0 3 0 0 2 449 249 1 2519 3 
52 0 3 0 0 1 253 207 0 4125 
52 0 3 0 0 1 306 258 1 8521 
52 0 3 0 0 1 220 66 0 1850 
52 0 3 0 0 1 173 287 0 1442 
52 0 3 0 0 1 98 518 0 2986 
52 0 3 0 0 1 336 106 1 1825 
52 0 3 0 0 1 237 356 0 1154 
52 0 3 0 0 1 336 349 1 1346 
52 0 3 0 0 1 234 316 0 1178 
52 0 3 0 0 1 383 157 1 594 
52 0 3 0 0 1 357 347 1 531 
52 0 3 0 0 1 305 140 1 627 
52 0 3 0 0 1 386 422 1 578 
52 0 3 0 0 1 258 395 0 922 
52 0 3 0 0 1 240 294 0 946 
52 0 3 0 0 1 272 472 0 1178 
52 0 3 0 0 2 249 549 0 1651 4 
52 0 3 0 0 2 383 149 1 4139 2 
52 0 3 0 0 2 383 449 1 2968 2 
52 0 3 0 0 2 116 383 0 831 4 
52 0 3 0 0 2 349 216 0 1278 3 
52 0 3 0 0 2 549 83 1 1084 4 
52 0 3 0 0 2 183 449 0 1224 4 
52 0 3 0 0 2 283 416 0 3742 4 
52 0 3 0 0 2 83 183 0 714 4 
52 0 3 0 0 2 283 83 0 1964 3 
52 0 3 0 0 2 449 316 1 1091 4 
52 0 3 0 0 2 149 283 0 1008 4 
52 0 3 0 0 2 283 482 0 1528 3 
52 0 3 0 0 2 216 83 0 792 3 
52 0 3 0 0 2 549 416 1 813 4 
52 0 3 0 0 2 50 516 0 666 4 
52 0 3 0 0 2 183 83 0 566 4 
52 0 3 0 0 2 50 416 0 530 4 
52 0 3 0 0 2 449 216 1 859 4 
52 0 3 0 0 2 149 482 0 695 4 
52 0 3 0 0 2 549 183 1 793 4 
52 0 3 0 0 2 316 449 1 1556 2 
52 0 3 0 0 2 383 416 1 967 3 
52 0 3 0 0 2 482 349 1 873 3 
52 0 3 0 0 2 383 50 1 648 3 
52 0 3 0 0 2 50 50 0 1018 4 
52 0 3 0 0 2 349 482 0 2729 2 
52 0 3 0 0 2 383 516 0 808 2 
52 0 3 0 0 2 516 149 1 1055 4 
52 0 3 0 0 2 283 149 1 1629 2 
52 0 3 0 0 2 449 50 1 5122 2 
52 0 3 0 0 2 149 149 0 1626 4 
52 0 3 0 0 1 120 413 0 2541 
52 0 3 0 0 1 198 599 0 1073 
52 0 3 0 0 1 195 599 0 938 
52 0 3 0 0 1 351 360 1 2410 
52 0 3 0 0 1 599 318 1 682 
52 0 3 0 0 1 449 407 1 706 
52 0 3 0 0 1 428 473 1 1241 
52 0 3 0 0 1 433 155 1 1378 
52 0 3 0 0 1 275 410 0 1681 
52 0 3 0 0 1 389 250 1 1042 
52 0 3 0 0 1 307 50 1 954 
52 0 3 0 0 1 288 305 0 1290 
52 0 3 0 0 1 363 364 1 1034 
52 0 3 0 0 1 352 22 1 611 
52 0 3 0 0 1 394 273 1 547 
52 0 3 0 0 1 309 197 1 563 
52 0 3 0 0 2 549 50 1 2000 4 
52 0 3 0 0 2 116 482 0 811 4 
52 0 3 0 0 2 283 349 0 1040 3 
52 0 3 0 0 2 249 316 0 713 3 
52 0 3 0 0 2 149 383 0 1321 4 
52 0 3 0 0 2 149 549 0 570 4 
52 0 3 0 0 2 316 149 0 2159 3 
52 0 3 0 0 2 383 349 1 1156 4 
52 0 3 0 0 2 349 449 1 1019 4 
52 0 3 0 0 2 516 449 1 510 4 
52 0 3 0 0 2 549 449 1 587 4 
52 0 3 0 0 2 116 416 0 820 4 
52 0 3 0 0 2 216 149 0 709 4 
52 0 3 0 0 2 249 50 0 1817 2 
52 0 3 0 0 2 482 216 1 2365 3 
52 0 3 0 0 2 383 316 1 1235 3 
52 0 3 0 0 2 516 249 1 1152 3 
52 0 3 0 0 2 383 116 1 839 3 
52 0 3 0 0 2 50 83 0 877 4 
52 0 3 0 0 2 349 149 1 1803 3 
52 0 3 0 0 2 249 216 0 3033 4 
52 0 3 0 0 2 116 116 0 624 4 
52 0 3 0 0 2 482 383 1 908 4 
52 0 3 0 0 2 149 183 0 539 4 
